time,latitude,longitud,tweet
2020-02-02 15:59:08,37.0348389,-95.6152822,RT @CioAmaro: The Flawed Facade of the Internet of Things via https://t.co/nK3ehhmJl9 #Infosec #CyberSecurity #CyberAttack #Hack #Breach #T...
2020-02-02 15:56:02,23.634501,-102.552784,Are Cybersecurity Professionals Turning to Cybercrime? Security Magazine survey results.  #Infographic [ @CioAmaro ] #Infosec #CyberSecurity #CyberAttack #Hack #Breach #Threat #DDoS #CyberWarfare #Malware #Ransomware #Cyberwarning #Phishing #SpyWare #Tech #Technology https://t.co/DwXZoewNYX
2020-02-02 15:55:03,35.2205194,-80.8575444,RT @3XS0: Windows Executable Rich Header #DFIR #Malware https://t.co/DE3U90VfFL ...
2020-02-02 15:55:03,43.653226,-79.3831843,During this period. smartphones became ubiquitous. making it easier for us to connect with people and information.  Here are 5 mobile security predictions for 2020!  #mobile #security #malware  https://t.co/qqavfGZPWR
2020-02-02 15:53:11,12.9715987,77.5945627,RT @reach2ratan: Pavel Durov again warned about the danger of using WhatsApp https://t.co/uTkUmUehfM  #CyberSecurity #Databreach #Hackers #...
2020-02-02 15:53:07,12.9715987,77.5945627,RT @reach2ratan: NIST Tests Forensic Methods for Getting Data From Damaged Mobile Phones https://t.co/mBZQMtgaTG  #CyberSecurity #Databreac...
2020-02-02 15:52:23,12.9715987,77.5945627,RT @reach2ratan: Critical Flaw in Zoom Could Allow Attackers to Mess With Meetings https://t.co/VH56jhK1UE  #CyberSecurity #Databreach #Hac...
2020-02-02 15:52:18,12.9715987,77.5945627,RT @reach2ratan: Report: Threat of Emotet and Ryuk https://t.co/l2MNlS5BCA  #CyberSecurity #Databreach #Hackers #infosec @reach2ratan #AI #...
2020-02-02 15:52:13,12.9715987,77.5945627,RT @reach2ratan: Iran-linked APT34 group is targeting US federal workers https://t.co/nG9DeE2xor  #CyberSecurity #Databreach #Hackers #info...
2020-02-02 15:52:05,12.9715987,77.5945627,RT @reach2ratan: Citi appeals to socially conscious investors with City Builder https://t.co/NCLyYZQRuK  #CyberSecurity #Databreach #Hacker...
2020-02-02 15:51:45,37.0348389,-95.6152822,RT @clark_robotics: #CyberSecurity #ArchitectingTheFuture  A Layered Defense.  #Security #AppSec #Infosec #CyberAttacks #Malware #Hacking #...
2020-02-02 15:51:40,17.385044,78.486671,RT @reach2ratan: Microsoft announces the launch of a bug bounty program for Xbox https://t.co/xcc7V45AAO  #CyberSecurity #Databreach #Hacke...
2020-02-02 15:51:32,17.385044,78.486671,RT @MaltrakN: Evil Corp Returns With New Malware Infection Tactic https://t.co/PKIz4UbUnL #malware #infosec #CyberSecurity
2020-02-02 15:49:54,39.5279095,2.5025009,RT @MaltrakN: Evil Corp Returns With New Malware Infection Tactic https://t.co/PKIz4UbUnL #malware #infosec #CyberSecurity
2020-02-02 15:48:13,37.0348389,-95.6152822,RT @MaltrakN: Evil Corp Returns With New Malware Infection Tactic https://t.co/PKIz4UbUnL #malware #infosec #CyberSecurity
2020-02-02 15:47:04,12.9715987,77.5945627,RT @reach2ratan: Microsoft announces the launch of a bug bounty program for Xbox https://t.co/xcc7V45AAO  #CyberSecurity #Databreach #Hacke...
2020-02-02 15:46:58,12.9715987,77.5945627,RT @reach2ratan: Microsoft warns TA505 changed tactic in an ongoing malware campaign https://t.co/oCc5EBOxGH  #CyberSecurity #Databreach #H...
2020-02-02 15:46:37,42.7684961,-78.8089481,IAM Platform Curated Retweet:  Via: https://t.co/KfH1NHAZ1p  #cyber #cybersecurity #unitednations #un #cyberattack #informationtechnology #privacy #infosec #security #datasecurity #hacking #malware #phishing #ciso #cyberwarfare #gdpr #cio #ransomwarea
2020-02-02 15:46:00,52.5240366,13.4051215,RT @SteffenSchwalm: #CyberSecurity #Infosec #malware https://t.co/NerfodsmIe
2020-02-02 15:45:50,41.2705484,-72.9469711,RT @HeliosCert: Sample submitted 2020-02-02 15:45:02 Dionaea Honeypot Protocol: smbd   Sources: ::ffff:185.237.80.176  9f213490a28c7ea891e9...
2020-02-02 15:45:03,52.52000659999999,13.404954,Sample submitted 2020-02-02 15:45:02 Dionaea Honeypot Protocol: smbd   Sources: ::ffff:185.237.80.176  9f213490a28c7ea891e96ce79678a521d9283337576ef5ca2511c35e97cd6690  #malware #cyber #security
2020-02-02 15:44:57,36.6380233,-95.1547397,Microsoft To Prevent Crypto Mining Malware in Their https://t.co/VTrz1WOq8j News #crypto #CryptoMining #CryptoMiningMalware #Malware
2020-02-02 15:44:50,52.5240366,13.4051215,RT @azeembashir4: #cyber #cybersecurity #unitednations #un #cyberattack #informationtechnology #privacy #infosec #security #datasecurity #h...
2020-02-02 15:44:03,34.7066033,135.5016253,RT @ccfis: #CyberWhisper #CyberSecurity #Malware #Gh0st https://t.co/Xvh9LtNUO3
2020-02-02 15:43:38,37.0348389,-95.6152822,RT @reach2ratan: Citi appeals to socially conscious investors with City Builder https://t.co/NCLyYZQRuK  #CyberSecurity #Databreach #Hacker...
2020-02-02 15:43:20,52.3555177,-1.1743197,RT @CioAmaro: AI Role in CyberSecurity by AILabPage via @vinod1975  #Infographic [ @CioAmaro ] #Infosec #CyberSecurity #CyberAttack #Hack #...
2020-02-02 15:43:12,52.5240366,13.4051215,RT @rtehrani: How AI Is Improving Omnichannel CyberSecurity In 2020  A Passion for Research https://t.co/71BlZPu7kk  #Cybersecurity #cyber...
2020-02-02 15:42:39,52.52000659999999,13.404954,#CyberSecurity #Infosec #malware https://t.co/NerfodsmIe
2020-02-02 15:41:40,17.385044,78.486671,RT @reach2ratan: Microsoft warns TA505 changed tactic in an ongoing malware campaign https://t.co/oCc5EBOxGH  #CyberSecurity #Databreach #H...
2020-02-02 15:41:21,17.385044,78.486671,RT @taiyyib: Con-Indian-Air!!  https://t.co/iQBOb7rGbD #infosec #EthicalHacking #ITSecurity #ITSEC #CyberSecurity #hacking #ransonware #...
2020-02-02 15:41:15,17.385044,78.486671,RT @Corix_JC: #Ransomware &gt;&gt; Paying Money to Criminals is not an Ordinary #Business Transaction  Public authorities must step up their game...
2020-02-02 15:40:29,30.267153,-97.7430608,RT @CioAmaro: AI Role in CyberSecurity by AILabPage via @vinod1975  #Infographic [ @CioAmaro ] #Infosec #CyberSecurity #CyberAttack #Hack #...
2020-02-02 15:40:27,52.5240366,13.4051215,RT @CioAmaro: AI Role in CyberSecurity by AILabPage via @vinod1975  #Infographic [ @CioAmaro ] #Infosec #CyberSecurity #CyberAttack #Hack #...
2020-02-02 15:40:00,52.5240366,13.4051215,RT @reach2ratan: Microsoft warns TA505 changed tactic in an ongoing malware campaign https://t.co/oCc5EBOxGH  #CyberSecurity #Databreach #H...
2020-02-03 12:40:12,45.47906709999999,9.8452433,RT @AxiaFel: Allo #Spallanzani hanno isolato un altro #virus E il sorosvirus di cui pare sia affetta una parte della pop mondiale. Fodera...
2020-02-03 12:39:51,47.902964,1.909251,RT @ICIBrazza: #Coronavirus - La #Chine construit en dix jours un nouvel hopital pour lutter contre le coronavirus. La construction de l'ho...
2020-02-03 12:39:36,41.9027835,12.4963655,RT @AxiaFel: Allo #Spallanzani hanno isolato un altro #virus E il sorosvirus di cui pare sia affetta una parte della pop mondiale. Fodera...
2020-02-03 12:38:35,33.93911,67.709953,          Corona virus death toll in China jumps to 360 #Virus  #Corina #RadioParwan #Afghanistan #China https://t.co/sBqypZomAU
2020-02-03 12:37:36,41.87194,12.56738,#Coronavirus. L'#Italia e il primo Paese in #Europa ad aver isolato il #virus cinese #2019CoV. Nella foto. con il ministro della #Salute. #RobertoSperanza. le tre ricercatrici dello #Spallanzani. di #Roma: #ConcettaCastilletti. #FrancescaColavita e #MariaRosariaCapobianchi. https://t.co/lsEpejRqkA
2020-02-03 12:37:14,41.87194,12.56738,RT @Agenzia_Ansa: #Coronavirus. quali i sintomi e come si trasmette - SPECIALE Sembra #influenza. La prima regola per difendersi e lavarsi...
2020-02-03 12:36:55,41.87194,12.56738,RT @Agenzia_Ansa: #Coronavirus usato come 'esca' dagli #hacker Occhio a file infetti che promettono istruzioni su protezione #virus #infode...
2020-02-03 12:36:45,43.653226,-79.3831843,RT @pennewstweet: Ex Goa CM demands screening Goa railways stations for Coronavirus #coronavirus #CoronavirusOutbreak #Coronavirustoronto #...
2020-02-03 12:36:20,29.74159539999999,-95.452074,RT @mrjellyfish007: $SNDD Infectious diseases like HIV. tuberculosis. viral hepatitis. malaria. neglected tropical diseases and sexually-tr...
2020-02-03 12:36:14,43.653226,-79.3831843,RT @pennewstweet: Coronavirus: Karnataka sounds high alert in its districts bordering Kerala #CoronavirusOutbreak #coronarivirus #coronavir...
2020-02-03 12:35:59,41.9027835,12.4963655,#italia...se investissimo di piu in #ricerca e #giovani  #coronavirus #Spallanzani #virus #vaccino #universita #ospedali #GoodNews #futuro #speranza #YF #studenti https://t.co/9OBsBthGn0
2020-02-03 12:35:53,41.87194,12.56738,RT @NicolaPorro: #Coronavirus. #Spallanzani primo nel mondo a isolare il #virus e una #FakeNews! Bossi glorificato da Lerner. che lo ha sem...
2020-02-03 12:35:30,25.7616798,-80.1917902,Commodities Hammered in China by #Virus-Driven Demand Fears https://t.co/K7ioob8z5Q
2020-02-03 12:35:21,7.539988999999999,-5.547079999999999,RT @CGTNFrancais: #Chine #EconomieChinoise #Coronavirus La banque centrale de Chine s'attendait en fait a des fluctuations inhabituelles au...
2020-02-03 12:34:59,38.7477561,-9.139388900000002,RT @CryptoWhale: The Simpsons has predicted it again!  This episode aired 27 years ago in 1993.  #CoronaVirus #Wuhan #CoronavirusOutbreak #...
2020-02-03 12:34:52,22.3193039,114.1693611,RT @digitaljournal: #HongKong #Medics strike for #ChinaBorder closure over #Virus fears https://t.co/yBJPs4SYVV
2020-02-03 12:34:43,-0.789275,113.921327,RT @AntonPr12594871: *Ekonomi China diambang kehancuran. kota Shanghai kosong melompong...*  *Betapa mudahnya* bagi *Allah Azza Wa Jalla* m...
2020-02-03 12:34:01,54.5259614,15.2551187,RT @MarkTOByrne:  Chinese authorities pledged to use all monetary policy tools to ensure liquidity remains ample and prevent contagion ami...
2020-02-03 12:33:18,41.6032207,-73.087749,Online Virus scan #osint #virus https://t.co/rwMHynkTqH https://t.co/2hBEp9VaDR https://t.co/ZpSt4RLMN6 https://t.co/YmLdhQPJVP https://t.co/3jIA0iSuKo https://t.co/kVNrWRhN52 https://t.co/WimmM5O030 https://t.co/xtdBYDkhNX https://t.co/ygpXb7F05p
2020-02-03 12:33:17,44.801485,10.3279036,"""RT @ChiodiDonatella: """"#ABBRACCIAUNCINESE"""": CI MANCAVA #NARDELLA A DIFFONDERE L'#EPIDEMIA. DI SCIOCCHEZZE.  Il #coronavirus e un problema di..."""
2020-02-03 12:33:03,35.86166,104.195397,#Chine #Coronavirus Alors que la lutte contre le nouveau coronavirus entre dans sa troisieme semaine et que le nombre de cas augmente. les autorites sanitaires en apprennent davantage au sujet du #virus. https://t.co/iVx88Z5qgu
2020-02-03 12:32:54,44.5967607,11.2186396,"""RT @ChiodiDonatella: """"#ABBRACCIAUNCINESE"""": CI MANCAVA #NARDELLA A DIFFONDERE L'#EPIDEMIA. DI SCIOCCHEZZE.  Il #coronavirus e un problema di..."""
2020-02-03 12:32:31,52.132633,5.291265999999999,The important strategy of preventing infection from #virus #bacteria #Coronavirus is to wash hands more frequently. Spray with #Eleclean is very safe and convenient. just fill in with #water and wait for 15 mins. NO #alcohol #Chlorine on your #allergic #skincare https://t.co/qwihyYNTmc
2020-02-03 12:32:27,51.13916649999999,6.0342695,RT @ggdln: Wil je meer weten over het #coronavirus? Kijk dan op onze website via https://t.co/9oyVJj9ptN #virus #corona #china https://t.co...
2020-02-03 12:32:25,36.8664765,-83.8888138,RT @AntonPr12594871: *Ekonomi China diambang kehancuran. kota Shanghai kosong melompong...*  *Betapa mudahnya* bagi *Allah Azza Wa Jalla* m...
2020-02-03 12:32:12,35.86166,104.195397,#Chine #EconomieChinoise #Coronavirus La banque centrale de Chine s'attendait en fait a des fluctuations inhabituelles au milieu de l'epidemie de #virus et agit deja sur les mesures de relance prevues. https://t.co/74OAtnbDsP
2020-02-03 12:32:02,22.3193039,114.1693611,RT @HkrevInfo: Health Authority warned people to be mentally prepared for the possibility that the #virus is now being spread in the commun...
2020-02-03 12:31:37,-6.716057500000001,106.733719,RT @AntonPr12594871: *Ekonomi China diambang kehancuran. kota Shanghai kosong melompong...*  *Betapa mudahnya* bagi *Allah Azza Wa Jalla* m...
2020-02-03 12:31:20,16.265,-61.55099999999999,Attrapez le virus des Antilles  Infos et reservation : https :// loca-vacances-guadeloupe. com #holidays #sunset #travel #igers #karukera #tipunch #guadeloupe #guada #vacances #dom #caraibes #marina #beach #tourisme #mer #beach #sun #virus https://t.co/h5Xl2hLJEL
2020-02-03 12:30:57,28.7040592,77.10249019999999,RT @WHOSEARO: Q: Are #antibiotics  effective in preventing and treating the new #coronavirus?  A: No. antibiotics do not work against viru...
2020-02-03 12:30:48,48.882767,2.17693,RT @ObservAlgerie:  Arrivee de l'avion d'Air Algerie. transportant les ressortissants algeriens de Wuhan (Chine). #Algerie #Chine #Virus #...
2020-02-03 12:29:59,53.3498053,-6.2603097, Chinese authorities pledged to use all monetary policy tools to ensure liquidity remains ample and prevent contagion amid the #virus outbreak in #Wuhan. which has so far claimed 361 lives. https://t.co/QwajaGSfex by @GOLDCORE
2020-02-03 12:29:48,28.033886,1.659626, Coronavirus : L'equipe specialisee dans le processus de nettoyage de l'avion d'Air Algerie qui revient de Wuhan. #Algerie #Virus #Chine #coronaviruse #Wuhan #AirAlgerie https://t.co/G266nlPvWV
2020-02-03 12:28:01,41.9027835,12.4963655,RT @Agenzia_Ansa: #Coronavirus. gli italiani rientrati stanno bene Da ieri in rianimazione allo #Spallanzani uno straniero. test in corso #...
2020-02-03 12:27:36,4.210484,101.975766,Chinese #eat everything #bat #dog #cat etc . So #cruel ... without any SOP .  So . with that kind of #dirty . they deserve corona #virus . https://t.co/OP4jdy0wF0
2020-02-03 12:26:26,46.227638,2.213749,"""RT @ConflitsFR:  Epidemie de #coronavirus : on ne connait pas encore le taux de mortalite exacte du #virus chinois mais """"les premiers chif..."""
2020-02-03 12:26:08,37.09024,-95.712891,RT @digitaljournal: #HongKong #Medics strike for #ChinaBorder closure over #Virus fears https://t.co/yBJPs4SYVV
2020-02-03 12:25:25,-1.6814878,113.3823545,RT @AntonPr12594871: *Ekonomi China diambang kehancuran. kota Shanghai kosong melompong...*  *Betapa mudahnya* bagi *Allah Azza Wa Jalla* m...
2020-02-03 12:24:57,-6.3749667,106.8318959,"""RT @antaranews: """"Keenam virus itu berpotensi menimbulkan zoonosis...Dari enam itu semuanya berpotensi(menular ke manusia)."""" #virus #kelelaw..."""
2020-02-03 12:24:52,31.7166617,73.98502429999999,RT @mrjellyfish007: $SNDD We must stop using ancient technology that doesnt work for the modern world. There are up to 1 million estimated...
2020-02-03 12:23:27,22.3193039,114.1693611,RT @digitaljournal: #HongKong #Medics strike for #ChinaBorder closure over #Virus fears https://t.co/yBJPs4SYVV
2020-02-03 12:23:06,36.8529263,-75.97798499999999,#PRECIOUS - #Gold retreats as #China seeks to limit #virus damage https://t.co/taHEuzx12m #morninggoldreport
2020-02-03 12:22:31,23.022505,72.5713621,3rd case of #Coronavirus is found #positive in #Kerala. #India. #Government should locked down the city for few days as #virus is spreading very fast from person to person. I'm very much concerned about the #CoronavirusOutbreak   #PrayForVictims @PMOIndia @MoHFW_INDIA @WHO 
2020-02-03 12:22:26,45.5845001,9.2744485,"""RT @ChiodiDonatella: """"#ABBRACCIAUNCINESE"""": CI MANCAVA #NARDELLA A DIFFONDERE L'#EPIDEMIA. DI SCIOCCHEZZE.  Il #coronavirus e un problema di..."""
2020-02-03 12:22:26,19.0759837,72.8776559,Coronavirus Outbreak: 180 Nepalis in China Demand Early Evacuation as Death Toll Rises to 361 https://t.co/p2mNDg4b5M #coronarivirus #virus #China #Nepal
2020-02-03 12:21:28,36.753768,3.0587561,RT @ObservAlgerie:  Arrivee de l'avion d'Air Algerie. transportant les ressortissants algeriens de Wuhan (Chine). #Algerie #Chine #Virus #...
2020-02-03 12:21:16,41.9027835,12.4963655,RT @NicolaPorro: #Coronavirus. #Spallanzani primo nel mondo a isolare il #virus e una #FakeNews! Bossi glorificato da Lerner. che lo ha sem...
2020-02-03 12:20:33,47.3768866,8.541694,Absolutely ridiculous! Too many exemptions. Don't be surprised if other countries treat you like China and restrict travel to HK as well  #HongKong #China #Wuhan #virus https://t.co/tOvbiz3q03
2020-02-03 12:20:00,28.033886,1.659626, Arrivee de l'avion d'Air Algerie. transportant les ressortissants algeriens de Wuhan (Chine). #Algerie #Chine #Virus #coronavirus #AirAlgerie #Wuhan  #Algeriens https://t.co/ef49ijytjx
2020-02-03 12:19:34,17.8409173,-92.6189273,RT @corazondmaripos: Primero. este hilo sera para ayudar a disminuir un poco la ignorancia sobre los #virus y mas ahora con el #coronavirus...
2020-02-03 12:18:51,41.87194,12.56738,RT @Adnkronos: #Virus. rimpatriati 56 italiani https://t.co/ASVWHTN2Lp https://t.co/Q8jkzACP6P
2020-02-03 12:18:34,41.87194,12.56738,#Virus. rimpatriati 56 italiani https://t.co/ASVWHTN2Lp https://t.co/Q8jkzACP6P
2020-02-03 12:18:32,-0.0263303,109.3425039,https://t.co/id77W1Yuu7 #AwasHoaxVirusCorona #CoronavirusOutbreak #CoronaNCorruptionAreEnemies #Corona #coronarivirus #coronaviruschina #BisaTebakSiapa #VIRUS_CORONA #VirusWuhan #viruschina #virus #VirusCina
2020-02-03 12:18:10,40.98814489999999,-74.9085473,HOW to launch #robots ?? #AI  YOU SPREAD successive #virus until a norm is established ?? #coronavirus #CoronavirusOutbreak https://t.co/RIUcNurvHK
2020-02-03 12:18:02,-0.789275,113.921327,RT @AntonPr12594871: *Ekonomi China diambang kehancuran. kota Shanghai kosong melompong...*  *Betapa mudahnya* bagi *Allah Azza Wa Jalla* m...
2020-02-03 12:17:59,-6.2276086,106.8241687,Neither strong nor weak #currency is good for world #economic that affected by #CURVA (Complexity Uncertainty Rush &amp; Riot Volatility Ambiguity) and infected by #VIRUS #BIAS https://t.co/hZkVgRPimy
2020-02-03 12:17:57,-14.235004,-51.92528,#EstadodeAlerta  China reporta surto de gripe aviaria e 17 mil animais sao abatidos   Leiahttps://t.co/JFtNFrJAx3  #China #Surto #GripeAviaria #Virus #Pecuaria #Aves #H1N5 #Politica #Governo #OMS   Agencia Brasil https://t.co/3cfB5Anjpd
2020-02-03 12:17:49,40.2650716,-76.8860581,RT @Agenzia_Ansa: #Coronavirus. gli italiani rientrati stanno bene Da ieri in rianimazione allo #Spallanzani uno straniero. test in corso #...
2020-02-03 12:16:15,39.9613759,-105.5108312,@JimvanOs1 Heerlijke ophef die iig de aandacht afleidt van potentiele gezondheidsrisico s die op de Nederlandse samenleving worden losgelaten #virus #import #OpGoedVertrouwen
2020-02-03 12:15:45,53.8007554,-1.5490774,RT @UKBicom: Equine Herpes Virus - How can horses recover from this infectious disease? | bicomUK https://t.co/rFZInCWFVD #equine #herpes #...
2020-02-03 12:15:43,48.229492,-68.504662,"""RT @ConflitsFR:  Epidemie de #coronavirus : on ne connait pas encore le taux de mortalite exacte du #virus chinois mais """"les premiers chif..."""
2020-02-03 12:15:05,47.070714,15.439504,Funf neue Verdachtsfalle in Osterreich #coronavirus #virus #china #verdachtsfall https://t.co/82lP1WXXdO
2020-02-03 12:15:01,53.8007554,-1.5490774,RT @UKBicom: Equine Herpes Virus - How can horses recover from this infectious disease? | bicomUK https://t.co/rFZInCWFVD #equine #herpes #...
2020-02-03 12:14:51,45.44692999999999,8.622161199999999,RT @fabiogui64: #Virus cinese e altri mali.#Malaria.i figli di un male minore non fanno paura. Il paludismo ha ucciso oltre 400mila persone...
2020-02-03 12:14:43,40.1590825,-75.21479149999999,#GRIPPE_AVIAIRE Apres le #coronavirus. le #virus #H5N1 lui aussi detecte en #Chine  https://t.co/401yJ0X0vN
2020-02-03 12:14:24,-2.9001285,-79.00589649999999,RT @farmaciaaleste: Conozcamos al #Coronavirus gracias a este cuadro de la @SEFAC_aldia    Sus sintomas son malestar general. fiebre. difi...
2020-02-03 12:14:14,52.132633,5.291265999999999,Ligt het aan mij. of lijkt dat nieuwe. snel gebouwde ziekenhuis in #China. eerder op een gevangenis dan een ziekenhuis? Als je dus het #coronavirus blijkt te hebben. gaat je deur op slot en kan jij of het #virus niet ontsnappen? #durftevragen #DTV https://t.co/CLTKA8K8WW
2020-02-03 12:12:43,36.064858,-95.9200863,Start your Monday sanitised with anti-bac+ Kill up to 99.999% of bacteria and viruses including coronavirus. e.coli. hiv and many more in only 30 seconds! https://t.co/WOWt2AatE4  #antibacterial #AdvancedTechCleaning #cleaning #germs #bacteria #virus #mondaymotivation https://t.co/rcCq9thDls
2020-02-03 12:12:09,41.87194,12.56738,RT @NicolaPorro: #Coronavirus. #Spallanzani primo nel mondo a isolare il #virus e una #FakeNews! Bossi glorificato da Lerner. che lo ha sem...
2020-02-03 12:12:08,43.8041334,-120.5542012,Do you think were overreacting? #WuhanVirus #ChinaCoronaVirus #Wuhan #WuhanVirus #virus #coronavirus #coronaviruswuhan #CoronavirusOutbreak #ChinaCoronaVirus https://t.co/zpR9XA4Vi8
2020-02-03 12:10:49,52.3666969,4.8945398,#Coronavirus slaat wereldwijd toe op financiele markten https://t.co/KPBHIqivhG #China #Virus #RMB #CNY #EUR #USD #GBP
2020-02-03 12:10:37,41.87194,12.56738,RT @russotweet: In #Cina faranno pure gli ospedali in 20 giorni... ma noi in #Italia abbiamo isolato il #virus in 48 ore. Viva i medici e l...
2020-02-03 12:10:27,41.9027835,12.4963655,RT @russotweet: In #Cina faranno pure gli ospedali in 20 giorni... ma noi in #Italia abbiamo isolato il #virus in 48 ore. Viva i medici e l...
2020-02-03 12:10:16,41.10994729999999,14.8475139,RT @russotweet: In #Cina faranno pure gli ospedali in 20 giorni... ma noi in #Italia abbiamo isolato il #virus in 48 ore. Viva i medici e l...
2020-02-03 12:09:45,42.7684961,-78.8089481,Coronavirus reaches Samsung and Foxconn factories in China  &gt;&gt; https://t.co/uYk6SP8lFl  #Samsung #CoronavirusOutbreak #coronaviruse #coronaviruswuhan #coronaviruschina #ChinaCoronaVirus #coronavirus #CoronaVirusCanada #coronavirusuk #corona #viruschina #virus #technology #foxconn https://t.co/y5lNAobxJK
2020-02-03 12:09:08,41.87194,12.56738,#Virus. piu controlli #medici in porti e aeroporti https://t.co/GH3ICCJkqJ https://t.co/CxTtxbe7Mt
2020-02-03 12:08:29,30.23219,-97.85591,"""RT @ChiodiDonatella: """"#ABBRACCIAUNCINESE"""": CI MANCAVA #NARDELLA A DIFFONDERE L'#EPIDEMIA. DI SCIOCCHEZZE.  Il #coronavirus e un problema di..."""
2020-02-03 12:07:50,52.4999996,13.3206565,@WHO @DrTedros #WHO this is not the right #Tactic to fight a #Virus #nCoV2019  https://t.co/0c0mZSaSWC
2020-02-03 12:07:30,-23.5453209,-46.311625,RT @CryptoWhale: The Simpsons has predicted it again!  This episode aired 27 years ago in 1993.  #CoronaVirus #Wuhan #CoronavirusOutbreak #...
2020-02-03 12:07:19,44.8175587,8.7046627,RT @Agenzia_Ansa: #Coronavirus usato come 'esca' dagli #hacker Occhio a file infetti che promettono istruzioni su protezione #virus #infode...
2020-02-03 12:07:05,40.8517983,14.26812,@nzingaretti Caro @nzingaretti il #virus e stato isolato prima in #Cina poi in Francia ed altri paesi tra cui l#Italia. e per primo allo #Spallanzani; scommettiamo che queste ragazze riceveranno offerte da laboratori esteri a condizioni molto migliori e con tanti piu fondi per la ricerca?
2020-02-03 12:06:59,30.0444196,31.2357116,RT @kenychanmusic: Lets take a look on whats happening in Germany. The virus has become the valid reason for some people to perform racis...
2020-02-03 12:06:49,48.856614,2.3522219,"""RT @ConflitsFR:  Epidemie de #coronavirus : on ne connait pas encore le taux de mortalite exacte du #virus chinois mais """"les premiers chif..."""
2020-02-03 12:06:38,22.3232097,114.1855505,RT @digitaljournal: #HongKong #Medics strike for #ChinaBorder closure over #Virus fears https://t.co/yBJPs4SYVV
2020-02-03 12:06:17,48.40078099999999,13.3108972,RT @danieledann1:  #Coronarvirus: Straniero ricoverato da ieri sera allo #Spallanzani di #Roma: ora versa in condizioni critiche ed e in r...
2020-02-03 12:05:26,41.87194,12.56738,RT @danieledann1:  #Coronarvirus: Straniero ricoverato da ieri sera allo #Spallanzani di #Roma: ora versa in condizioni critiche ed e in r...
2020-02-03 12:03:48,41.9027835,12.4963655,#Coronavirus. allo #Spallanzani test in corso su un irlandese. E ricoverato in gravi condizioni https://t.co/zoBHAvdOaV #virus #cina https://t.co/3fx0igSgXJ
2020-02-03 12:01:53,49.48221160000001,7.860948100000001,RT @BARMER_RLPSAA: Fragen zum #Coronavirus? Antworten gibt es bei der Hotline der #BARMER. Telefon 0800 84 84 111. https://t.co/3qg0TDjpND...
2020-02-03 12:01:41,43.8927232,3.2827625,RT @aprovinciadopa: Subiu de 12 para 16 o numero de casos suspeitos de coronavirus no Brasil. Os dados foram atualizados pelo Ministerio da...
2020-02-03 12:01:25,48.40467599999999,2.70162,[#Coronavirus] Alors que le nombre de personnes atteintes en #Chine ne cesse daugmenter. 17 200 selon le dernier bilan fourni par #Pekin. l#Europe salarme et tente dempecher la propagation du #virus sur son sol... https://t.co/Bf7UlRxRMB
2020-02-03 12:01:17,45.43581529999999,9.303493399999999,"""RT @ChiodiDonatella: """"#ABBRACCIAUNCINESE"""": CI MANCAVA #NARDELLA A DIFFONDERE L'#EPIDEMIA. DI SCIOCCHEZZE.  Il #coronavirus e un problema di..."""
2020-02-03 12:01:13,53.52282,-1.128462,Looking for respirator masks but. unsure how to choose check our article here: https://t.co/MZCN6Rp3jo  Our Starchem box of 50 for 10.99  is always a good fall back option https://t.co/AaWgxSoYmQ  #masks #starchem #respiratory #virus #professionalmasks #paint #paintshop https://t.co/pvDSDinIMI
2020-02-03 12:00:32,49.9928617,8.2472526,Fragen zum #Coronavirus? Antworten gibt es bei der Hotline der #BARMER. Telefon 0800 84 84 111. https://t.co/3qg0TDjpND #Virus #China #wuhan
2020-02-03 12:00:23,22.3193039,114.1693611,RT @digitaljournal: #HongKong #Medics strike for #ChinaBorder closure over #Virus fears https://t.co/yBJPs4SYVV
2020-02-03 12:00:19,-32.9587022,-60.69304159999999,Que es el Coronavirus? Como prevenirse. Sintomas. contagio La declaro la OMS por la propagacion del virus #Coronavirus #Emergencia #Virus #China #Propagacion #Hoy #Noticias #News #Rosario #SantaFe #Titulos #Destacados #Somos #SomosRosario https://t.co/9KM4to2Bva
2020-02-03 12:00:02,-0.789275,113.921327,Antisipasi Penularan #Virus #Corona . #Pemerintah Tutup Penerbangan #dari #dan ke #China https://t.co/SPOZxWUKdF https://t.co/KGOT3AGV4K
2020-02-03 11:59:44,47.88639879999999,106.9057439,#Chinese #Stocks plunged almost 9% today. Normally. it might be a good day to buy. but we dont know how long #Coronavirus will last and certain #industries. such as tourism. #retail and #manufacturing may not recover this year if the #virus carries into March. https://t.co/SAisOGwaP5
2020-02-03 11:59:41,-25.274398,133.775136,RT @digitaljournal: #HongKong #Medics strike for #ChinaBorder closure over #Virus fears https://t.co/yBJPs4SYVV
2020-02-03 11:59:06,-7.7955798,110.3694896,RT @AntonPr12594871: *Ekonomi China diambang kehancuran. kota Shanghai kosong melompong...*  *Betapa mudahnya* bagi *Allah Azza Wa Jalla* m...
2020-02-03 11:58:54,52.4999996,13.3206565,@WHO @DrTedros Handwashing and wearing #FFP3Masks are a good advice But most of the public NOT has these masks!!!!  Imagine this #nCov2019 #Virus reach countries like #Africa which is already battling #Ebola #Dengue?  As long as flights worldwide are operating this new Virus is NOT controllable
