time,latitude,longitud,tweet,lat_original,long_original
2020-02-03 00:13:40,39.7988249,-85.9815339,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:13:21,-33.83965,151.20541,RT @bamitav: The Staggering Vulnerability of Global Elites https://t.co/jTzwgZJNHa   #InfoSec #Security #CyberSecurity #DataBreach #DataPro...,12.9715987,77.5945627
2020-02-03 00:13:07,37.0348389,-95.6152822,RT @bamitav: The Staggering Vulnerability of Global Elites https://t.co/jTzwgZJNHa   #InfoSec #Security #CyberSecurity #DataBreach #DataPro...,12.9715987,77.5945627
2020-02-03 00:12:33,40.7260073,-74.0011524,RT @rtehrani: 5 router settings to keep hackers off your cameras. smart speakers and network https://t.co/fXIaCEDc1m  #Cybersecurity #cyber...,41.2428563,-73.2006639
2020-02-03 00:12:33,43.6770252,-70.3711617,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:12:27,33.0801429,-83.2320991,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:12:07,34.0489281,-111.0937311,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:12:06,37.0348389,-95.6152822,RT @bamitav: #Android Malware for #Mobile Ad Fraud Spiked Sharply in 2019 https://t.co/s8hcgGYhnX   #InfoSec #Security #CyberSecurity #Data...,12.9715987,77.5945627
2020-02-03 00:12:03,35.9874629,-83.9419784,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:11:49,33.7489954,-84.3879824,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:11:42,35.3859242,-94.39854749999999,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:11:34,17.385044,78.486671,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:11:23,33.7489954,-84.3879824,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:11:17,17.385044,78.486671,RT @rtehrani: See my thoughts!  @NEC Confirms Zero-Day Security Breach; How it Might Have Been Prevented https://t.co/5gO9EzuL1G  #Cybersec...,41.2428563,-73.2006639
2020-02-03 00:11:12,39.9525839,-75.1652215,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:10:12,33.7489954,-84.3879824,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:10:00,39.9525839,-75.1652215,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:09:52,41.49932,-81.6943605,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:09:42,33.7803832,-84.3360359,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:09:38,52.3555177,-1.1743197,RT @TonnyRutakirwa: The ABCs of Cyber Security ... Read full statement here ==&gt; https://t.co/EuNRkUYyLl  #MonthlyStatements #October2018 #M...,51.5073509,-0.1277583
2020-02-03 00:09:34,37.0348389,-95.6152822,RT @bamitav: #Ragnarok Ransomware Exploits #Citrix Vulnerability To Target Vulnerable Servers https://t.co/fVNnrYFKZX   #InfoSec #Security...,12.9715987,77.5945627
2020-02-03 00:09:04,37.0348389,-95.6152822,RT @rtehrani: See my thoughts!  @NEC Confirms Zero-Day Security Breach; How it Might Have Been Prevented https://t.co/5gO9EzuL1G  #Cybersec...,41.2428563,-73.2006639
2020-02-03 00:06:32,37.0348389,-95.6152822,RT @bamitav: 'Snake' Ransomware Linked to #Iran. Targets Industrial Controls - Claims Journal https://t.co/jsdyrmUXiX   #InfoSec #Security...,12.9715987,77.5945627
2020-02-03 00:06:04,51.5073509,-0.1277583,RT @wpplugindevcom: #Sunday Analytics police Artificial WordPress Cleanup datascience Facebook Twitter Blacklisting Marketing #datascience...,47.375563,8.543633999999999
2020-02-03 00:04:53,53.3498053,-6.2603097,RT @CioAmaro: 12 Most Disregarded Cybersecurity Tasks via Varonis https://t.co/461uaB2y9A #Infographic #Infosec #CyberSecurity #CyberAttack...,23.634501,-102.552784
2020-02-03 00:02:21,12.9715987,77.5945627,RT @bamitav: How Business Leaders Can Prepare For A Cyberattack - Forbes India https://t.co/psNn6rbGa9   #CEO #CIO #csuite #executive #Info...,12.9715987,77.5945627
2020-02-03 00:02:18,12.9715987,77.5945627,RT @bamitav: Crooks start exploiting #Coronavirus as bait to spread malware https://t.co/Vo1PvdjSaA   #InfoSec #Security #CyberSecurity #Da...,12.9715987,77.5945627
2020-02-03 00:02:10,12.9715987,77.5945627,RT @bamitav: #Sodinokibi Ransomware Group Sponsors Hacking Contest - Threatpost https://t.co/SNotk9WG8p   #InfoSec #Security #CyberSecurity...,12.9715987,77.5945627
2020-02-03 00:02:06,12.9715987,77.5945627,RT @bamitav: #Iran. Bezos and 2020 elections: Cybersecurity firms are in demand this year - KEYT https://t.co/y9NNwlhbIe   #InfoSec #Securi...,12.9715987,77.5945627
2020-02-03 00:02:02,12.9715987,77.5945627,RT @bamitav: How Vulnerable is My #Car to Cyberattacks? https://t.co/4DxgISeMZF   #InfoSec #Security #CyberSecurity #DataBreach #DataProtec...,12.9715987,77.5945627
2020-02-03 00:01:56,12.9715987,77.5945627,RT @bamitav: #KobeBryant images infected with #crypto malware - Nederob https://t.co/XCvAY7EbFn   #InfoSec #Security #CyberSecurity #DataBr...,12.9715987,77.5945627
2020-02-03 00:01:48,12.9715987,77.5945627,RT @bamitav: Cyber criminals using #Coronavirus emergency to spread malware - HackRead https://t.co/K2U2Sa8Z9P   #InfoSec #Security #CyberS...,12.9715987,77.5945627
2020-02-03 00:01:42,17.385044,78.486671,RT @bamitav: #EvilCorp Returns With New Malware Infection Tactic - Threatpost https://t.co/cf81czKKdn   #InfoSec #Security #CyberSecurity #...,12.9715987,77.5945627
2020-02-03 00:01:33,12.9715987,77.5945627,RT @bamitav: #EvilCorp Returns With New Malware Infection Tactic - Threatpost https://t.co/cf81czKKdn   #InfoSec #Security #CyberSecurity #...,12.9715987,77.5945627
2020-02-02 23:51:20,17.385044,78.486671,RT @CioAmaro: Information Technology vs. Operations Technology. security topics via https://t.co/T6vc5LKxne  #Infographic #Infosec #CyberSe...,23.634501,-102.552784
2020-02-02 23:49:43,37.0348389,-95.6152822,RT @CioAmaro: Information Technology vs. Operations Technology. security topics via https://t.co/T6vc5LKxne  #Infographic #Infosec #CyberSe...,23.634501,-102.552784
2020-02-02 23:41:37,17.385044,78.486671,RT @CioAmaro: Conceptual representation of a replay attack on an industrial radio remote controller - Help Net Security  #infographic @CioA...,23.634501,-102.552784
2020-02-02 23:31:41,17.385044,78.486671,RT @reach2ratan: Botnet Owner Reveals Telnet Access Credentials for Over Half a Million Devices https://t.co/ZJs45plfhC  #CyberSecurity #Da...,12.9715987,77.5945627
2020-02-02 23:30:46,53.4807593,-2.2426305,RT @teamcymru: #TrickBot Uses a New Windows 10 UAC Bypass to Launch Quietly #malware https://t.co/KWFkH3vhTO https://t.co/yxuUxeBsml,28.7588833,-81.3178446
2020-02-02 23:30:35,41.2705484,-72.9469711,RT @reach2ratan: Botnet Owner Reveals Telnet Access Credentials for Over Half a Million Devices https://t.co/ZJs45plfhC  #CyberSecurity #Da...,12.9715987,77.5945627
2020-02-02 23:30:09,46.818188,8.227511999999999,RT @reach2ratan: Botnet Owner Reveals Telnet Access Credentials for Over Half a Million Devices https://t.co/ZJs45plfhC  #CyberSecurity #Da...,12.9715987,77.5945627
2020-02-02 23:21:24,17.385044,78.486671,RT @IAM__Network: IAM Platform Curated Retweet:  Via: https://t.co/yZmNkxlTac  Microsoft detects new evil corp malware attacks after short...,42.7684961,-78.8089481
2020-02-02 23:16:46,41.87194,12.56738,RT @3XS0: Clogged Up With #Malware? Heres The 5 Minute Reboot For Your Brain  Forbes https://t.co/vkk862zTlH  #TechJunkieNews https://t.c...,30.1843,35.3166
2020-02-02 23:16:05,30.0466051,-94.8852026,RT @IAM__Network: IAM Platform Curated Retweet:  Via: https://t.co/yZmNkxlTac  Microsoft detects new evil corp malware attacks after short...,42.7684961,-78.8089481
2020-02-02 23:13:09,32.1656221,-82.9000751,RT @ingliguori: 15 types of #CyberAttacks {#infographic} TY @ChuckDBrooks  via @ingliguori #CyberSecurity #Malware #databreach #CyberAttack...,41.87194,12.56738
2020-02-02 23:11:19,53.3498053,-6.2603097,RT @saltcontrol: Microsoft detects new evil corp malware attacks after short break  https://t.co/Yj4xd0udkv  #CyberCrime #Microsoft #Malwar...,54.59728500000001,-5.93012
2020-02-02 23:11:18,53.3498053,-6.2603097,RT @CioAmaro: $1.7 billion in cryptocurrency was stolen and scammed in 2018 - Help Net Security #infographic #Infosec #CyberSecurity #Cyber...,23.634501,-102.552784
2020-02-02 23:11:16,17.385044,78.486671,RT @ingliguori: 15 types of #CyberAttacks {#infographic} TY @ChuckDBrooks  via @ingliguori #CyberSecurity #Malware #databreach #CyberAttack...,41.87194,12.56738
2020-02-02 23:11:14,17.385044,78.486671,RT @CioAmaro: $1.7 billion in cryptocurrency was stolen and scammed in 2018 - Help Net Security #infographic #Infosec #CyberSecurity #Cyber...,23.634501,-102.552784
2020-02-02 23:07:47,52.9399159,-73.5491361,RT @Water_Steve: As predicted...New #coronavirus Strain? Nope. Just #Hackers Trying to Spread #malware #Emotet - https://t.co/NHMpaIoQF1 #inf...,45.5016889,-73.567256
2020-02-02 23:01:33,17.385044,78.486671,RT @saltcontrol: Microsoft detects new evil corp malware attacks after short break  https://t.co/Yj4xd0udkv  #CyberCrime #Microsoft #Malwar...,54.59728500000001,-5.93012
2020-02-02 22:51:17,17.385044,78.486671,RT @rtehrani: 5 router settings to keep hackers off your cameras. smart speakers and network https://t.co/fXIaCEDc1m  #Cybersecurity #cyber...,41.2428563,-73.2006639
2020-02-02 22:48:53,37.0348389,-95.6152822,RT @rtehrani: 5 router settings to keep hackers off your cameras. smart speakers and network https://t.co/fXIaCEDc1m  #Cybersecurity #cyber...,41.2428563,-73.2006639
2020-02-02 22:46:18,0.3475964,32.5825197,RT @Cyberlutions: According to Jane Horvath. Apple's chief privacy officer. this is their way of helping out in fighting child exploitation...,-25.274398,133.775136
2020-02-02 22:44:30,53.3498053,-6.2603097,RT @CioAmaro: Data Loss Prevention And Statistics [Infographic] - Hacker Combat #Infographic #Infosec #CyberSecurity #CyberAttack #Hack #Br...,23.634501,-102.552784
2020-02-02 22:43:21,53.95996510000001,-1.0872979,RT @CioAmaro: Data Loss Prevention And Statistics [Infographic] - Hacker Combat #Infographic #Infosec #CyberSecurity #CyberAttack #Hack #Br...,23.634501,-102.552784
2020-02-02 22:41:41,17.385044,78.486671,RT @reach2ratan: Super Bowl 2020: How 5G will help keep fans safe at the game https://t.co/IUsVqphEpx  #CyberSecurity #Databreach #Hackers...,12.9715987,77.5945627
2020-02-02 22:41:40,51.165691,10.451526,RT @reach2ratan: Super Bowl 2020: How 5G will help keep fans safe at the game https://t.co/IUsVqphEpx  #CyberSecurity #Databreach #Hackers...,12.9715987,77.5945627
2020-02-02 22:41:33,17.385044,78.486671,RT @CioAmaro: Data Loss Prevention And Statistics [Infographic] - Hacker Combat #Infographic #Infosec #CyberSecurity #CyberAttack #Hack #Br...,23.634501,-102.552784
2020-02-02 22:39:14,40.0583238,-74.4056612,RT @reach2ratan: Super Bowl 2020: How 5G will help keep fans safe at the game https://t.co/IUsVqphEpx  #CyberSecurity #Databreach #Hackers...,12.9715987,77.5945627
2020-02-02 22:35:30,13.0058731,5.2475518,RT @CioAmaro: IoT and AI are new input vectors for cybercriminals ( #infographic by The innovation Group)  #Infosec #CyberSecurity #CyberAt...,23.634501,-102.552784
2020-02-02 22:35:27,36.0913803,-95.8292594,RT @reach2ratan: Can you find a bug in Xbox Live? Microsoft will pay you. if you do! https://t.co/Pb7nyDAJJ2  #CyberSecurity #Databreach #H...,12.9715987,77.5945627
2020-02-02 22:32:23,36.0913803,-95.8292594,RT @AngelHealthTech: #CyberSecurity #ArchitectingTheFuture  A Layered Defense.  #Security #AppSec #Infosec #CyberAttacks #Malware #Hacking...,32.715738,-117.1610838
2020-02-02 22:31:14,17.385044,78.486671,RT @IAM__Network: IAM Platform Curated Retweet:  Via: https://t.co/M1VxF6uIfA  The topic of ransomware is something wed all like to avoid...,42.7684961,-78.8089481
2020-02-02 22:31:07,53.3498053,-6.2603097,RT @IAM__Network: IAM Platform Curated Retweet:  Via: https://t.co/M1VxF6uIfA  The topic of ransomware is something wed all like to avoid...,42.7684961,-78.8089481
2020-02-02 22:30:50,36.0913803,-95.8292594,RT @anilsaid: 15 Types Of Cyber Attacks (Infographic)   #cybersecurity #cyberattacks #malware #infosec #cyberthreats #informationsecurity #...,38.9071923,-77.0368707
2020-02-02 22:29:48,36.1699412,-115.1398296,RT @teamcymru: #TrickBot Uses a New Windows 10 UAC Bypass to Launch Quietly #malware https://t.co/KWFkH3vhTO https://t.co/yxuUxeBsml,28.7588833,-81.3178446
2020-02-02 22:28:12,56.130366,-106.346771,RT @teamcymru: #TrickBot Uses a New Windows 10 UAC Bypass to Launch Quietly #malware https://t.co/KWFkH3vhTO https://t.co/yxuUxeBsml,28.7588833,-81.3178446
2020-02-02 22:11:16,17.385044,78.486671,RT @rtehrani: #sextortion!  Dear #AshleyMadison user. I know everything about you. Pay up or else. https://t.co/2n05RR06z2  #Cybersecurity...,41.2428563,-73.2006639
2020-02-02 22:03:50,37.0348389,-95.6152822,RT @rtehrani: #sextortion!  Dear #AshleyMadison user. I know everything about you. Pay up or else. https://t.co/2n05RR06z2  #Cybersecurity...,41.2428563,-73.2006639
2020-02-02 22:01:16,17.385044,78.486671,RT @Cyberlutions: According to Jane Horvath. Apple's chief privacy officer. this is their way of helping out in fighting child exploitation...,-25.274398,133.775136
2020-02-02 21:51:34,17.385044,78.486671,RT @teamcymru: #TrickBot Uses a New Windows 10 UAC Bypass to Launch Quietly #malware https://t.co/KWFkH3vhTO https://t.co/yxuUxeBsml,28.7588833,-81.3178446
2020-02-02 21:51:12,55.755826,37.6172999,RT @teamcymru: #TrickBot Uses a New Windows 10 UAC Bypass to Launch Quietly #malware https://t.co/KWFkH3vhTO https://t.co/yxuUxeBsml,28.7588833,-81.3178446
2020-02-02 21:44:20,53.8007554,-1.5490774,RT @CioAmaro: Risk perception to the viability and growth of the cryptocurrency industry via #Infographic [ @CioAmaro ] #Infosec #CyberSecu...,23.634501,-102.552784
2020-02-02 21:44:19,31.9685988,-99.9018131,RT @teamcymru: #TrickBot Uses a New Windows 10 UAC Bypass to Launch Quietly #malware https://t.co/KWFkH3vhTO https://t.co/yxuUxeBsml,28.7588833,-81.3178446
2020-02-02 21:42:42,53.8007554,-1.5490774,RT @CioAmaro: Cyber Security: Country security passes through control of the Dark Web - Rivista Donna #Infosec #CyberSecurity #CyberAttac...,23.634501,-102.552784
2020-02-02 21:42:31,52.3555177,-1.1743197,RT @reach2ratan: Ukrainian authorities proposed online media to track readers and transfer data to the cyber police https://t.co/KWg6xJWfpw...,12.9715987,77.5945627
2020-02-02 21:39:50,53.8007554,-1.5490774,RT @CioAmaro: Are Cybersecurity Professionals Turning to Cybercrime? Security Magazine survey results.  #Infographic [ @CioAmaro ] #Infosec...,23.634501,-102.552784
2020-02-02 21:31:41,17.385044,78.486671,RT @reach2ratan: Ukrainian authorities proposed online media to track readers and transfer data to the cyber police https://t.co/KWg6xJWfpw...,12.9715987,77.5945627
2020-02-02 21:30:46,41.2705484,-72.9469711,RT @reach2ratan: Ukrainian authorities proposed online media to track readers and transfer data to the cyber police https://t.co/KWg6xJWfpw...,12.9715987,77.5945627
2020-02-02 21:21:16,17.385044,78.486671,RT @rtehrani: Tech Support Scam Hitting Microsoft Edge Start Page Takes a Break https://t.co/IUkjdK6sWN  #Cybersecurity #cybercrime #cybera...,41.2428563,-73.2006639
2020-02-02 21:19:43,9.081999,8.675277,RT @rtehrani: Tech Support Scam Hitting Microsoft Edge Start Page Takes a Break https://t.co/IUkjdK6sWN  #Cybersecurity #cybercrime #cybera...,41.2428563,-73.2006639
2020-02-02 21:15:10,9.081999,8.675277,RT @CioAmaro: IoT and AI are new input vectors for cybercriminals ( #infographic by The innovation Group)  #Infosec #CyberSecurity #CyberAt...,23.634501,-102.552784
2020-02-02 21:12:47,40.8517983,14.26812,RT @CioAmaro: IoT and AI are new input vectors for cybercriminals ( #infographic by The innovation Group)  #Infosec #CyberSecurity #CyberAt...,23.634501,-102.552784
2020-02-02 21:11:36,17.385044,78.486671,RT @CioAmaro: IoT and AI are new input vectors for cybercriminals ( #infographic by The innovation Group)  #Infosec #CyberSecurity #CyberAt...,23.634501,-102.552784
2020-02-02 21:11:16,17.385044,78.486671,RT @rtehrani: Pirated Software is All Fun and Games Until Your Datas Stolen https://t.co/UXttwTjlw1  #Cybersecurity #cybercrime #cyberatta...,41.2428563,-73.2006639
2020-02-02 21:10:52,53.3498053,-6.2603097,RT @rtehrani: Pirated Software is All Fun and Games Until Your Datas Stolen https://t.co/UXttwTjlw1  #Cybersecurity #cybercrime #cyberatta...,41.2428563,-73.2006639
2020-02-02 21:10:52,53.3498053,-6.2603097,RT @rtehrani: Tech Support Scam Hitting Microsoft Edge Start Page Takes a Break https://t.co/IUkjdK6sWN  #Cybersecurity #cybercrime #cybera...,41.2428563,-73.2006639
2020-02-02 21:10:52,53.3498053,-6.2603097,RT @CioAmaro: IoT and AI are new input vectors for cybercriminals ( #infographic by The innovation Group)  #Infosec #CyberSecurity #CyberAt...,23.634501,-102.552784
2020-02-02 21:06:51,38.5815719,-121.4943996,RT @quttera: #Quttera FREE #Web #Malware Scanner https://t.co/0eUOW7jUlk #CSS #JavaScript,31.046051,34.851612
2020-02-02 21:06:10,7.873053999999999,80.77179699999999,RT @quttera: #Quttera FREE #Web #Malware Scanner https://t.co/0eUOW7jUlk #CSS #JavaScript,31.046051,34.851612
2020-02-02 21:01:33,17.385044,78.486671,RT @andresvilarino: New @Microsoft #Browser Combats #CryptoMining #Malware   #Crypto #Cryptocurrency #DigitalCurrency #DigitalCoins #crypto...,40.4167754,-3.7037902
2020-02-02 20:55:11,50.1109221,8.6821267,RT @andresvilarino: New @Microsoft #Browser Combats #CryptoMining #Malware   #Crypto #Cryptocurrency #DigitalCurrency #DigitalCoins #crypto...,40.4167754,-3.7037902
2020-02-02 20:44:09,53.3498053,-6.2603097,RT @rtehrani: Double-check your iPhone's privacy settings in two easy steps  CNET https://t.co/NWV8x1XmzV  #Cybersecurity #cybercrime #cyb...,41.2428563,-73.2006639
2020-02-02 20:41:44,52.111222,4.6472507,RT @bad_packets:  ALERT  Active DDoS botnet C2 server detected!  IP address: 207.154.212.220 () Hosting provider: DigitalOcean (AS14061...,41.8781136,-87.6297982
2020-02-02 20:41:16,17.385044,78.486671,RT @rtehrani: Double-check your iPhone's privacy settings in two easy steps  CNET https://t.co/NWV8x1XmzV  #Cybersecurity #cybercrime #cyb...,41.2428563,-73.2006639
2020-02-02 20:34:03,29.8287033,-95.70279339999999,RT @VisRomana: Segnalati tentativi di sfruttare l'attenzione mediatica sul #Coronavirus per diffondere #malware: tenete alta la guardia.  h...,41.9027835,12.4963655
2020-02-02 20:31:39,-26.2707593,28.1122679,RT @reach2ratan: Winnti APT Group targeted Hong Kong Universities https://t.co/t2Gbt9IBbV  #CyberSecurity #Databreach #Hackers #infosec @re...,12.9715987,77.5945627
2020-02-02 20:31:33,17.385044,78.486671,RT @reach2ratan: Winnti APT Group targeted Hong Kong Universities https://t.co/t2Gbt9IBbV  #CyberSecurity #Databreach #Hackers #infosec @re...,12.9715987,77.5945627
2020-02-02 20:21:33,17.385044,78.486671,RT @ciberalarma: Los #ciberdelincuentes usan el #coronavirus para lanzar '#malware'.  La estafa del #cibercrimen se basa en enviar correo...,40.5005813,-3.6676715
2020-02-02 20:17:23,35.7795897,-78.6381787,RT @bad_packets:  ALERT  Active DDoS botnet C2 server detected!  IP address: 207.154.212.220 () Hosting provider: DigitalOcean (AS14061...,41.8781136,-87.6297982
2020-02-02 20:16:40,51.5073509,-0.1277583,RT @quttera: #Quttera FREE Web #Malware Scanner https://t.co/0eUOW7jUlk Keep your website safe! #HTML #JavaScript.,31.046051,34.851612
2020-02-02 20:16:25,53.4083714,-2.9915726,RT @reach2ratan: Crooks start exploiting Coronavirus as bait to spread malware https://t.co/WcUfKVjrCl  #CyberSecurity #Databreach #Hackers...,12.9715987,77.5945627
2020-02-02 20:16:16,41.87194,12.56738,RT @techhelpkb: New #Microsoft #Browser Combats #Crypto Mining #Malware https://t.co/rzgG09ohay,37.7749295,-122.4194155
2020-02-02 20:11:33,17.385044,78.486671,RT @bad_packets:  ALERT  Active DDoS botnet C2 server detected!  IP address: 207.154.212.220 () Hosting provider: DigitalOcean (AS14061...,41.8781136,-87.6297982
2020-02-02 20:09:37,52.52000659999999,13.404954,RT @bad_packets:  ALERT  Active DDoS botnet C2 server detected!  IP address: 207.154.212.220 () Hosting provider: DigitalOcean (AS14061...,41.8781136,-87.6297982
2020-02-02 20:06:43,38.5815719,-121.4943996,RT @quttera: #Quttera #website #malware #scanner #API https://t.co/X3enkxwAA0 #wordpress #joomla #javascript #cybersec,31.046051,34.851612
2020-02-02 20:06:21,37.0348389,-95.6152822,RT @CioAmaro: Return to Basis Types of phishing attacks #Infographic [ @CioAmaro ] #Infosec #CyberSecurity #CyberAttack #Hack #Breach #Thre...,23.634501,-102.552784
2020-02-02 20:03:18,37.0348389,-95.6152822,RT @CioAmaro: Safety starts with yourself! Details that your should never divulge! #Infographic #Infosec #CyberSecurity #CyberAttack #Hack...,23.634501,-102.552784
2020-02-02 19:55:03,35.2205194,-80.8575444,RT @Carbonite: Classic: Emotet #malware is spread through email. with an attached Word doc that prompts users to open it by claiming theyv...,42.3600825,-71.0588801
2020-02-02 19:51:02,13.0058731,5.2475518,RT @CioAmaro: Cyber Security: Country security passes through control of the Dark Web - Rivista Donna #Infosec #CyberSecurity #CyberAttac...,23.634501,-102.552784
2020-02-02 19:50:39,53.3498053,-6.2603097,RT @CioAmaro: Simple. but always effective. (because we allow them) 3 Common Cyber Attacks You Should Watch For | Socket Telecom #Infosec #...,23.634501,-102.552784
2020-02-02 19:50:38,13.0058731,5.2475518,RT @CioAmaro: Risk perception to the viability and growth of the cryptocurrency industry via #Infographic [ @CioAmaro ] #Infosec #CyberSecu...,23.634501,-102.552784
2020-02-02 19:45:51,41.2705484,-72.9469711,RT @HeliosCert: Sample submitted 2020-02-02 19:45:03 Dionaea Honeypot Protocol: smbd   Sources: ::ffff:123.25.116.160  2371ce0bd3e4c3da7aa1...,52.52000659999999,13.404954
2020-02-02 19:42:45,52.3555177,-1.1743197,RT @taiyyib: Ring-a-Ding-Ding!!  https://t.co/lSHmfDdr61 #infosec #EthicalHacking #ITSecurity #ITSEC #CyberSecurity #hacking #ransonwa...,52.48624299999999,-1.890401
2020-02-02 19:41:51,48.856614,2.3522219,RT @reach2ratan: Crooks start exploiting Coronavirus as bait to spread malware https://t.co/WcUfKVjrCl  #CyberSecurity #Databreach #Hackers...,12.9715987,77.5945627
2020-02-02 19:41:36,17.385044,78.486671,RT @CioAmaro: Risk perception to the viability and growth of the cryptocurrency industry via #Infographic [ @CioAmaro ] #Infosec #CyberSecu...,23.634501,-102.552784
2020-02-02 19:41:02,36.063232,-96.11782889999999,RT @rtehrani: Over half of British consumers faced a data breach last year https://t.co/oR8piD2mZq  #Cybersecurity #cybercrime #cyberattack...,41.2428563,-73.2006639
2020-02-02 19:40:05,51.165691,10.451526,RT @reach2ratan: Crooks start exploiting Coronavirus as bait to spread malware https://t.co/WcUfKVjrCl  #CyberSecurity #Databreach #Hackers...,12.9715987,77.5945627
2020-02-02 19:37:19,53.3498053,-6.2603097,RT @CioAmaro: Risk perception to the viability and growth of the cryptocurrency industry via #Infographic [ @CioAmaro ] #Infosec #CyberSecu...,23.634501,-102.552784
2020-02-02 19:32:23,50.503887,4.469936,RT @taiyyib: When #Hackers met #SmartBuildings  https://t.co/RHFWi4Km1q #infosec #EthicalHacking #ITSecurity #ITSEC #CyberSecurity #hack...,52.48624299999999,-1.890401
2020-02-02 19:31:41,17.385044,78.486671,RT @reach2ratan: Crooks start exploiting Coronavirus as bait to spread malware https://t.co/WcUfKVjrCl  #CyberSecurity #Databreach #Hackers...,12.9715987,77.5945627
2020-02-02 19:31:41,50.503887,4.469936,RT @taiyyib: Ring-a-Ding-Ding!!  https://t.co/lSHmfDdr61 #infosec #EthicalHacking #ITSecurity #ITSEC #CyberSecurity #hacking #ransonwa...,52.48624299999999,-1.890401
2020-02-02 19:31:13,17.385044,78.486671,RT @taiyyib: Box Bug Bounty!! (Happy Hacking!!)  https://t.co/pHIpsaVxrI #infosec #EthicalHacking #ITSecurity #ITSEC #CyberSecurity #h...,52.48624299999999,-1.890401
2020-02-02 19:31:07,50.503887,4.469936,RT @taiyyib: Box Bug Bounty!! (Happy Hacking!!)  https://t.co/pHIpsaVxrI #infosec #EthicalHacking #ITSecurity #ITSEC #CyberSecurity #h...,52.48624299999999,-1.890401
2020-02-02 19:30:54,41.2705484,-72.9469711,RT @reach2ratan: Crooks start exploiting Coronavirus as bait to spread malware https://t.co/WcUfKVjrCl  #CyberSecurity #Databreach #Hackers...,12.9715987,77.5945627
2020-02-02 19:30:25,37.7749295,-122.4194155,RT @taiyyib: Box Bug Bounty!! (Happy Hacking!!)  https://t.co/pHIpsaVxrI #infosec #EthicalHacking #ITSecurity #ITSEC #CyberSecurity #h...,52.48624299999999,-1.890401
2020-02-02 19:30:22,37.7749295,-122.4194155,RT @taiyyib: Ring-a-Ding-Ding!!  https://t.co/lSHmfDdr61 #infosec #EthicalHacking #ITSecurity #ITSEC #CyberSecurity #hacking #ransonwa...,52.48624299999999,-1.890401
2020-02-02 19:30:18,37.7749295,-122.4194155,RT @taiyyib: When #Hackers met #SmartBuildings  https://t.co/RHFWi4Km1q #infosec #EthicalHacking #ITSecurity #ITSEC #CyberSecurity #hack...,52.48624299999999,-1.890401
2020-02-02 19:23:08,37.0348389,-95.6152822,RT @rtehrani: Over half of British consumers faced a data breach last year https://t.co/oR8piD2mZq  #Cybersecurity #cybercrime #cyberattack...,41.2428563,-73.2006639
